timestamp,pH,turbidity_NTU,CO2_ppm,alarm_flag,maintenance_log
2026-03-16 05:15:00,7.055,2.132,421.99,0,
2026-03-16 05:30:00,7.0,2.108,423.0,0,
2026-03-16 05:45:00,6.97,2.104,417.56,0,
2026-03-16 06:00:00,6.961,1.905,428.03,0,
2026-03-16 06:15:00,6.963,2.225,418.81,0,
2026-03-16 06:30:00,6.981,1.975,418.4,0,
2026-03-16 06:45:00,6.978,1.82,414.98,0,
2026-03-16 07:00:00,6.952,2.166,412.88,0,
2026-03-16 07:15:00,6.931,2.123,415.64,0,
2026-03-16 07:30:00,6.925,2.127,415.52,0,
2026-03-16 07:45:00,7.059,1.812,414.34,0,
2026-03-16 08:00:00,6.886,2.172,420.62,0,
2026-03-16 08:15:00,6.889,2.297,412.83,0,
2026-03-16 08:30:00,7.073,2.252,412.35,0,
2026-03-16 08:45:00,6.922,2.43,415.35,0,
2026-03-16 09:00:00,6.825,2.605,410.83,0,
2026-03-16 09:15:00,6.929,2.499,413.14,0,
2026-03-16 09:30:00,6.835,2.602,405.36,0,
2026-03-16 09:45:00,6.921,2.64,404.94,0,
2026-03-16 10:00:00,6.86,2.347,410.1,0,
2026-03-16 10:15:00,6.843,2.592,408.31,0,
2026-03-16 10:30:00,6.942,2.701,405.68,0,
2026-03-16 10:45:00,6.886,2.513,409.12,0,
2026-03-16 11:00:00,6.904,2.485,409.25,0,
2026-03-16 11:15:00,6.875,2.708,405.39,0,
2026-03-16 11:30:00,6.829,2.431,406.03,0,
2026-03-16 11:45:00,6.881,2.514,408.89,0,
2026-03-16 12:00:00,6.91,2.6,403.92,0,
2026-03-16 12:15:00,6.857,2.79,405.61,0,
2026-03-16 12:30:00,6.941,2.776,410.24,0,
2026-03-16 12:45:00,6.895,2.919,408.14,0,
2026-03-16 13:00:00,6.866,2.645,406.5,0,
2026-03-16 13:15:00,6.871,2.654,405.02,0,
2026-03-16 13:30:00,6.868,2.896,404.86,0,
2026-03-16 13:45:00,6.803,2.713,408.71,0,
2026-03-16 14:00:00,6.866,2.756,417.71,0,
2026-03-16 14:15:00,6.886,2.58,412.29,0,
2026-03-16 14:30:00,6.86,2.913,405.15,0,
2026-03-16 14:45:00,6.904,3.11,413.81,0,
2026-03-16 15:00:00,6.895,2.732,408.48,0,
2026-03-16 15:15:00,6.94,3.046,412.07,0,
2026-03-16 15:30:00,6.942,2.888,410.34,0,
2026-03-16 15:45:00,6.925,2.634,421.42,0,
2026-03-16 16:00:00,6.857,2.766,409.46,0,
2026-03-16 16:15:00,7.023,2.756,415.95,0,
2026-03-16 16:30:00,6.936,2.849,412.67,0,
2026-03-16 16:45:00,6.948,2.955,419.1,0,
2026-03-16 17:00:00,6.944,3.164,418.07,0,
2026-03-16 17:15:00,6.946,2.664,422.68,0,
2026-03-16 17:30:00,7.058,2.797,421.31,0,
2026-03-16 17:45:00,7.059,2.724,416.44,0,
2026-03-16 18:00:00,7.022,2.656,431.66,0,
2026-03-16 18:15:00,7.004,2.847,423.01,0,
2026-03-16 18:30:00,7.051,2.818,419.36,0,
2026-03-16 18:45:00,7.033,2.529,423.16,0,
2026-03-16 19:00:00,7.029,2.786,425.63,0,
2026-03-16 19:15:00,7.065,2.583,426.23,0,
2026-03-16 19:30:00,7.035,2.745,426.58,0,
2026-03-16 19:45:00,7.079,2.913,429.17,0,
2026-03-16 20:00:00,7.085,2.769,429.47,0,
2026-03-16 20:15:00,7.113,2.704,423.28,0,
2026-03-16 20:30:00,7.06,2.574,435.74,0,
2026-03-16 20:45:00,7.134,2.639,435.79,0,
2026-03-16 21:00:00,7.061,2.688,431.69,0,
2026-03-16 21:15:00,7.084,2.648,429.18,0,
2026-03-16 21:30:00,7.093,2.537,429.74,0,
2026-03-16 21:45:00,7.071,2.559,428.68,0,
2026-03-16 22:00:00,7.181,2.303,429.61,0,
2026-03-16 22:15:00,7.086,2.364,422.02,0,
2026-03-16 22:30:00,7.104,2.554,437.21,0,
2026-03-16 22:45:00,7.205,2.548,436.07,0,
2026-03-16 23:00:00,7.116,2.411,424.88,0,
2026-03-16 23:15:00,7.138,2.593,435.33,0,
2026-03-16 23:30:00,7.098,2.423,431.87,0,
2026-03-16 23:45:00,7.191,2.288,431.18,0,
2026-03-17 00:00:00,7.192,2.117,433.97,0,
2026-03-17 00:15:00,7.187,2.494,425.0,0,
2026-03-17 00:30:00,7.176,2.372,431.85,0,
2026-03-17 00:45:00,7.151,2.506,432.09,0,
2026-03-17 01:00:00,7.119,2.542,431.91,0,
2026-03-17 01:15:00,7.101,2.006,425.89,0,
2026-03-17 01:30:00,7.203,1.99,432.87,0,
2026-03-17 01:45:00,7.173,1.738,435.0,0,
2026-03-17 02:00:00,7.095,2.291,432.02,0,
2026-03-17 02:15:00,7.127,2.24,429.06,0,
2026-03-17 02:30:00,7.104,2.145,440.28,0,
2026-03-17 02:45:00,7.056,1.937,425.32,0,
2026-03-17 03:00:00,7.115,2.1,431.58,0,
2026-03-17 03:15:00,7.078,2.135,428.89,0,
2026-03-17 03:30:00,7.044,2.221,435.35,0,
2026-03-17 03:45:00,7.009,2.142,428.21,0,
2026-03-17 04:00:00,6.997,2.2,428.4,0,
2026-03-17 04:15:00,7.048,2.082,427.33,0,
2026-03-17 04:30:00,7.053,2.281,420.36,0,
2026-03-17 04:45:00,7.004,2.202,420.38,0,
2026-03-17 05:00:00,7.071,1.936,422.0,0,
2026-03-17 05:15:00,7.026,2.33,426.17,0,
2026-03-17 05:30:00,7.048,2.314,422.5,0,
2026-03-17 05:45:00,7.001,2.211,419.96,0,
2026-03-17 06:00:00,6.961,2.196,425.49,0,
2026-03-17 06:15:00,6.996,2.416,411.29,0,
2026-03-17 06:30:00,6.917,1.938,413.25,0,
2026-03-17 06:45:00,6.998,2.385,407.67,0,
2026-03-17 07:00:00,6.914,2.146,421.73,0,
2026-03-17 07:15:00,6.998,2.401,415.76,0,
2026-03-17 07:30:00,6.926,2.275,419.27,0,
2026-03-17 07:45:00,6.987,2.091,414.26,0,
2026-03-17 08:00:00,6.869,2.226,418.09,0,
2026-03-17 08:15:00,6.883,2.476,412.83,0,
2026-03-17 08:30:00,6.928,2.315,414.33,0,
2026-03-17 08:45:00,6.96,2.278,413.14,0,
2026-03-17 09:00:00,6.977,2.302,412.87,0,
2026-03-17 09:15:00,6.889,2.518,417.72,0,
2026-03-17 09:30:00,6.973,2.71,403.98,0,
2026-03-17 09:45:00,6.861,2.153,409.75,0,
2026-03-17 10:00:00,6.925,2.92,410.4,0,
2026-03-17 10:15:00,6.818,2.557,409.43,0,
2026-03-17 10:30:00,6.882,2.639,407.32,0,
2026-03-17 10:45:00,6.741,2.513,406.5,0,
2026-03-17 11:00:00,6.799,2.603,414.53,0,
2026-03-17 11:15:00,6.876,2.657,407.95,0,
2026-03-17 11:30:00,6.786,2.496,417.85,0,
2026-03-17 11:45:00,6.872,2.556,410.14,0,
2026-03-17 12:00:00,6.895,2.878,406.84,0,
2026-03-17 12:15:00,6.825,2.489,410.24,0,
2026-03-17 12:30:00,6.803,2.81,408.54,0,
2026-03-17 12:45:00,6.829,2.708,413.6,0,
2026-03-17 13:00:00,6.807,2.639,403.74,0,
2026-03-17 13:15:00,6.853,3.097,401.43,0,
2026-03-17 13:30:00,6.867,2.674,410.36,0,
2026-03-17 13:45:00,6.85,2.663,412.58,0,
2026-03-17 14:00:00,6.954,2.818,410.75,0,
2026-03-17 14:15:00,6.839,2.743,412.71,0,
2026-03-17 14:30:00,6.951,2.871,412.58,0,
2026-03-17 14:45:00,6.835,2.902,405.06,0,
2026-03-17 15:00:00,6.898,2.922,412.64,0,
2026-03-17 15:15:00,6.96,2.874,417.35,0,
2026-03-17 15:30:00,6.965,2.791,413.38,0,
2026-03-17 15:45:00,6.896,2.996,408.09,0,
2026-03-17 16:00:00,6.953,2.883,412.66,0,
2026-03-17 16:15:00,6.955,2.825,416.92,0,
2026-03-17 16:30:00,6.916,3.119,422.59,0,
2026-03-17 16:45:00,6.983,2.874,408.32,0,
2026-03-17 17:00:00,7.054,3.05,418.34,0,
2026-03-17 17:15:00,6.994,3.063,413.93,0,
2026-03-17 17:30:00,7.009,3.063,420.46,0,
2026-03-17 17:45:00,7.024,2.962,421.57,0,
2026-03-17 18:00:00,6.927,2.846,419.07,0,
2026-03-17 18:15:00,7.033,2.823,423.31,0,
2026-03-17 18:30:00,6.969,2.781,426.13,0,
2026-03-17 18:45:00,7.0,2.476,421.68,0,
2026-03-17 19:00:00,7.147,2.891,417.76,0,
2026-03-17 19:15:00,7.036,2.8,429.56,0,
2026-03-17 19:30:00,7.02,2.867,427.91,0,
2026-03-17 19:45:00,7.124,2.705,427.56,0,
2026-03-17 20:00:00,7.028,2.8,423.24,0,
2026-03-17 20:15:00,7.061,2.47,430.61,0,
2026-03-17 20:30:00,7.154,2.478,435.47,0,
2026-03-17 20:45:00,7.101,2.257,427.43,0,
2026-03-17 21:00:00,7.028,2.583,428.86,0,
2026-03-17 21:15:00,7.14,2.462,424.76,0,
2026-03-17 21:30:00,7.099,2.417,426.64,0,
2026-03-17 21:45:00,7.202,2.576,425.68,0,
2026-03-17 22:00:00,7.1,2.436,430.92,0,
2026-03-17 22:15:00,7.187,2.259,429.4,0,
2026-03-17 22:30:00,7.227,2.83,432.58,0,
2026-03-17 22:45:00,7.099,2.416,427.8,0,
2026-03-17 23:00:00,7.135,2.234,430.92,0,
2026-03-17 23:15:00,7.167,2.271,427.96,0,
2026-03-17 23:30:00,7.106,2.321,432.65,0,
2026-03-17 23:45:00,7.163,2.297,425.45,0,
2026-03-18 00:00:00,7.139,2.495,432.61,0,
2026-03-18 00:15:00,7.137,2.266,430.86,0,
2026-03-18 00:30:00,7.151,2.535,432.62,0,
2026-03-18 00:45:00,7.151,2.171,425.16,0,
2026-03-18 01:00:00,7.153,2.281,434.21,0,
2026-03-18 01:15:00,7.112,2.353,430.17,0,
2026-03-18 01:30:00,7.111,2.362,431.96,0,
2026-03-18 01:45:00,7.129,2.364,423.28,0,
2026-03-18 02:00:00,7.128,2.113,425.42,0,
2026-03-18 02:15:00,7.103,2.14,428.42,0,
2026-03-18 02:30:00,7.135,1.759,435.02,0,
2026-03-18 02:45:00,7.022,2.092,431.13,0,
2026-03-18 03:00:00,7.07,2.277,429.0,0,
2026-03-18 03:15:00,7.085,2.242,424.21,0,
2026-03-18 03:30:00,7.049,2.09,422.88,0,
2026-03-18 03:45:00,7.165,2.356,427.77,0,
2026-03-18 04:00:00,7.076,2.042,428.8,0,
2026-03-18 04:15:00,7.075,1.993,426.14,0,
2026-03-18 04:30:00,7.033,2.033,431.43,0,
2026-03-18 04:45:00,7.047,1.939,421.13,0,
2026-03-18 05:00:00,6.978,2.207,423.82,0,
2026-03-18 05:15:00,7.021,2.165,415.57,0,
2026-03-18 05:30:00,6.973,2.222,422.41,0,
2026-03-18 05:45:00,6.996,2.079,426.66,0,
2026-03-18 06:00:00,6.872,2.145,415.83,0,
2026-03-18 06:15:00,6.934,1.841,422.58,0,
2026-03-18 06:30:00,7.054,2.239,424.2,0,
2026-03-18 06:45:00,7.012,2.214,414.9,0,
2026-03-18 07:00:00,7.027,2.052,418.76,0,
2026-03-18 07:15:00,7.021,2.221,422.46,0,
2026-03-18 07:30:00,6.976,2.218,416.33,0,
2026-03-18 07:45:00,6.911,2.542,417.84,0,
2026-03-18 08:00:00,6.873,2.141,406.9,0,
2026-03-18 08:15:00,6.974,2.373,415.72,0,
2026-03-18 08:30:00,6.912,2.183,414.76,0,
2026-03-18 08:45:00,7.026,2.288,406.78,0,
2026-03-18 09:00:00,6.876,2.438,407.66,0,
2026-03-18 09:15:00,6.986,2.39,413.39,0,
2026-03-18 09:30:00,6.873,2.447,409.27,0,
2026-03-18 09:45:00,6.942,2.524,414.47,0,
2026-03-18 10:00:00,6.955,2.426,410.85,0,
2026-03-18 10:15:00,6.814,2.659,409.46,0,
2026-03-18 10:30:00,6.837,2.506,408.23,0,
2026-03-18 10:45:00,6.806,2.563,409.81,0,
2026-03-18 11:00:00,6.794,2.658,411.62,0,
2026-03-18 11:15:00,6.886,2.663,410.37,0,
2026-03-18 11:30:00,6.841,2.75,406.41,0,
2026-03-18 11:45:00,6.853,2.724,412.98,0,
2026-03-18 12:00:00,6.878,2.77,410.63,0,
2026-03-18 12:15:00,6.757,2.673,409.57,0,
2026-03-18 12:30:00,6.916,2.583,408.47,0,
2026-03-18 12:45:00,6.835,2.55,410.23,0,
2026-03-18 13:00:00,6.882,2.532,401.08,0,
2026-03-18 13:15:00,6.889,3.065,409.6,0,
2026-03-18 13:30:00,6.93,2.485,415.47,0,
2026-03-18 13:45:00,6.86,3.012,410.12,0,
2026-03-18 14:00:00,6.764,2.723,409.94,0,
2026-03-18 14:15:00,6.878,3.037,407.64,0,
2026-03-18 14:30:00,6.891,2.539,412.45,0,
2026-03-18 14:45:00,6.836,2.844,410.2,0,
2026-03-18 15:00:00,6.901,3.104,416.75,0,
2026-03-18 15:15:00,6.883,2.999,408.63,0,
2026-03-18 15:30:00,6.842,2.846,410.89,0,
2026-03-18 15:45:00,6.95,2.608,410.93,0,
2026-03-18 16:00:00,6.897,2.702,421.34,0,
2026-03-18 16:15:00,6.913,3.108,413.93,0,
2026-03-18 16:30:00,6.919,2.844,413.22,0,
2026-03-18 16:45:00,7.014,2.882,407.78,0,
2026-03-18 17:00:00,6.959,2.929,413.25,0,
2026-03-18 17:15:00,6.975,2.683,419.77,0,
2026-03-18 17:30:00,6.958,2.931,420.53,0,
2026-03-18 17:45:00,7.013,2.796,416.61,0,
2026-03-18 18:00:00,7.067,2.89,417.62,0,
2026-03-18 18:15:00,7.042,2.746,428.22,0,
2026-03-18 18:30:00,7.054,2.581,432.35,0,
2026-03-18 18:45:00,7.06,2.737,426.94,0,
2026-03-18 19:00:00,6.97,2.879,429.34,0,
2026-03-18 19:15:00,7.004,2.823,430.94,0,
2026-03-18 19:30:00,7.047,2.748,433.45,0,
2026-03-18 19:45:00,7.03,2.857,424.1,0,
2026-03-18 20:00:00,7.022,2.669,422.49,0,
2026-03-18 20:15:00,6.99,2.685,434.0,0,
2026-03-18 20:30:00,7.024,2.581,423.45,0,
2026-03-18 20:45:00,7.086,2.772,423.8,0,
2026-03-18 21:00:00,7.103,2.647,424.46,0,
2026-03-18 21:15:00,7.073,2.494,428.5,0,
2026-03-18 21:30:00,7.123,2.329,421.58,0,
2026-03-18 21:45:00,7.103,2.692,424.25,0,
2026-03-18 22:00:00,7.184,2.388,427.9,0,
2026-03-18 22:15:00,7.126,2.485,425.98,0,
2026-03-18 22:30:00,7.173,2.801,435.34,0,
2026-03-18 22:45:00,7.152,2.542,431.39,0,
2026-03-18 23:00:00,7.075,2.638,433.9,0,
2026-03-18 23:15:00,7.143,2.291,433.64,0,
2026-03-18 23:30:00,7.087,2.508,431.07,0,
2026-03-18 23:45:00,7.144,2.327,435.93,0,
2026-03-19 00:00:00,7.113,2.355,433.81,0,
2026-03-19 00:15:00,7.169,2.581,430.7,0,
2026-03-19 00:30:00,7.082,2.215,425.16,0,
2026-03-19 00:45:00,7.148,2.239,433.85,0,
2026-03-19 01:00:00,7.174,2.082,426.55,0,
2026-03-19 01:15:00,7.187,2.333,432.88,0,
2026-03-19 01:30:00,7.1,2.099,431.4,0,
2026-03-19 01:45:00,7.135,2.321,425.32,0,
2026-03-19 02:00:00,7.139,1.906,431.43,0,
2026-03-19 02:15:00,7.202,2.224,430.74,0,
2026-03-19 02:30:00,7.045,2.034,430.3,0,
2026-03-19 02:45:00,7.067,2.231,429.61,0,
2026-03-19 03:00:00,7.246,2.112,425.88,0,
2026-03-19 03:15:00,7.085,2.027,430.28,0,
2026-03-19 03:30:00,6.997,2.045,424.55,0,
2026-03-19 03:45:00,7.054,1.973,422.37,0,
2026-03-19 04:00:00,6.937,2.226,428.7,0,
2026-03-19 04:15:00,7.078,1.944,429.05,0,
2026-03-19 04:30:00,7.098,2.063,427.02,0,
2026-03-19 04:45:00,7.003,2.159,423.03,0,
2026-03-19 05:00:00,7.015,2.356,415.35,0,
2026-03-19 05:15:00,7.075,2.12,428.27,0,
2026-03-19 05:30:00,6.932,2.094,413.75,0,
2026-03-19 05:45:00,6.944,2.182,423.13,0,
2026-03-19 06:00:00,6.989,1.843,428.44,0,
2026-03-19 06:15:00,6.953,1.988,419.81,0,
2026-03-19 06:30:00,6.966,2.126,419.6,0,
2026-03-19 06:45:00,6.908,2.092,419.18,0,
2026-03-19 07:00:00,6.972,1.977,417.69,0,
2026-03-19 07:15:00,6.944,2.365,425.55,0,
2026-03-19 07:30:00,6.97,2.295,412.04,0,
2026-03-19 07:45:00,6.944,2.299,410.82,0,
2026-03-19 08:00:00,6.935,2.196,412.69,0,
2026-03-19 08:15:00,6.844,2.335,420.3,0,
2026-03-19 08:30:00,6.933,2.424,410.39,0,
2026-03-19 08:45:00,6.885,2.332,413.81,0,
2026-03-19 09:00:00,6.886,2.463,415.8,0,
2026-03-19 09:15:00,6.94,2.303,414.09,0,
2026-03-19 09:30:00,6.845,2.462,414.55,0,
2026-03-19 09:45:00,6.943,2.645,415.69,0,
2026-03-19 10:00:00,6.942,2.685,410.84,0,
2026-03-19 10:15:00,6.903,2.725,407.41,0,
2026-03-19 10:30:00,6.812,2.595,409.5,0,
2026-03-19 10:45:00,6.749,2.583,407.28,0,
2026-03-19 11:00:00,6.909,2.536,418.5,0,
2026-03-19 11:15:00,6.858,2.357,406.1,0,
2026-03-19 11:30:00,6.814,2.451,410.04,0,
2026-03-19 11:45:00,6.909,2.652,402.02,0,
2026-03-19 12:00:00,6.807,2.684,408.53,0,
2026-03-19 12:15:00,6.829,2.934,406.88,0,
2026-03-19 12:30:00,6.878,2.941,410.81,0,
2026-03-19 12:45:00,6.797,2.661,411.04,0,
2026-03-19 13:00:00,6.85,2.906,414.08,0,
2026-03-19 13:15:00,6.912,2.729,413.99,0,
2026-03-19 13:30:00,6.872,2.92,408.65,0,
2026-03-19 13:45:00,6.928,2.953,405.46,0,
2026-03-19 14:00:00,6.927,3.033,406.3,0,
2026-03-19 14:15:00,6.876,2.785,411.23,0,
2026-03-19 14:30:00,6.764,3.022,411.11,0,
2026-03-19 14:45:00,6.832,2.598,412.01,0,
2026-03-19 15:00:00,6.932,3.081,409.37,0,
2026-03-19 15:15:00,6.824,2.889,417.84,0,
2026-03-19 15:30:00,6.892,2.896,406.8,0,
2026-03-19 15:45:00,6.934,2.594,410.97,0,
2026-03-19 16:00:00,6.998,2.842,409.69,0,
2026-03-19 16:15:00,6.905,3.102,413.86,0,
2026-03-19 16:30:00,6.91,2.833,420.39,0,
2026-03-19 16:45:00,6.949,2.999,414.99,0,
2026-03-19 17:00:00,6.979,2.892,417.3,0,
2026-03-19 17:15:00,6.963,3.038,420.32,0,
2026-03-19 17:30:00,7.033,2.898,417.09,0,
2026-03-19 17:45:00,6.95,2.719,420.75,0,
2026-03-19 18:00:00,7.006,2.855,421.0,0,
2026-03-19 18:15:00,7.032,3.073,416.26,0,
2026-03-19 18:30:00,7.0,2.892,419.71,0,
2026-03-19 18:45:00,7.071,2.783,423.76,0,
2026-03-19 19:00:00,7.046,3.121,428.23,0,
2026-03-19 19:15:00,7.088,2.938,428.98,0,
2026-03-19 19:30:00,7.067,2.866,432.97,0,
2026-03-19 19:45:00,7.085,2.77,427.25,0,
2026-03-19 20:00:00,7.043,2.81,424.35,0,
2026-03-19 20:15:00,7.052,2.791,426.41,0,
2026-03-19 20:30:00,7.153,2.326,426.85,0,
2026-03-19 20:45:00,7.131,2.688,426.28,0,
2026-03-19 21:00:00,7.055,2.579,430.02,0,
2026-03-19 21:15:00,7.122,2.503,430.74,0,
2026-03-19 21:30:00,7.0,2.523,424.83,0,
2026-03-19 21:45:00,7.096,2.293,434.33,0,
2026-03-19 22:00:00,7.178,2.229,423.05,0,
2026-03-19 22:15:00,7.128,2.661,429.87,0,
2026-03-19 22:30:00,7.144,2.517,435.68,0,
2026-03-19 22:45:00,6.991,2.06,433.79,0,
2026-03-19 23:00:00,7.125,2.31,430.16,0,
2026-03-19 23:15:00,7.164,2.504,439.64,0,
2026-03-19 23:30:00,7.172,2.305,430.14,0,
2026-03-19 23:45:00,7.198,2.51,423.97,0,
2026-03-20 00:00:00,7.139,2.457,433.81,0,
2026-03-20 00:15:00,7.141,2.074,424.86,0,
2026-03-20 00:30:00,7.082,2.235,428.57,0,
2026-03-20 00:45:00,7.137,2.169,434.26,0,
2026-03-20 01:00:00,7.082,2.009,429.75,0,
2026-03-20 01:15:00,7.05,1.981,433.69,0,
2026-03-20 01:30:00,7.084,2.062,426.45,0,
2026-03-20 01:45:00,7.21,2.071,434.2,0,
2026-03-20 02:00:00,7.116,2.196,423.63,0,
2026-03-20 02:15:00,7.136,2.298,435.25,0,
2026-03-20 02:30:00,7.093,2.207,427.62,0,
2026-03-20 02:45:00,7.023,2.234,435.15,0,
2026-03-20 03:00:00,7.153,2.074,425.12,0,
2026-03-20 03:15:00,6.99,2.198,435.61,0,
2026-03-20 03:30:00,7.064,2.081,423.47,0,
2026-03-20 03:45:00,7.081,2.035,419.49,0,
2026-03-20 04:00:00,7.087,2.385,426.17,0,
2026-03-20 04:15:00,7.03,1.751,430.24,0,
2026-03-20 04:30:00,6.966,1.822,427.76,0,
2026-03-20 04:45:00,7.008,2.165,428.51,0,
2026-03-20 05:00:00,7.001,2.074,426.35,0,
2026-03-20 05:15:00,6.991,1.906,419.06,0,
2026-03-20 05:30:00,7.068,1.972,424.63,0,
2026-03-20 05:45:00,6.949,2.003,421.16,0,
2026-03-20 06:00:00,7.015,2.287,417.16,0,
2026-03-20 06:15:00,6.998,2.349,419.93,0,
2026-03-20 06:30:00,7.028,2.429,418.21,0,
2026-03-20 06:45:00,6.964,1.961,423.32,0,
2026-03-20 07:00:00,7.001,2.012,414.83,0,
2026-03-20 07:15:00,6.943,2.021,413.9,0,
2026-03-20 07:30:00,6.964,2.45,412.61,0,
2026-03-20 07:45:00,6.859,2.34,422.28,0,
2026-03-20 08:00:00,6.793,2.312,411.43,0,
2026-03-20 08:15:00,6.936,2.358,418.52,0,
2026-03-20 08:30:00,6.93,2.338,408.57,0,
2026-03-20 08:45:00,6.925,2.203,414.11,0,
2026-03-20 09:00:00,6.868,2.473,412.56,0,
2026-03-20 09:15:00,6.962,2.394,415.91,0,
2026-03-20 09:30:00,6.858,2.268,414.83,0,
2026-03-20 09:45:00,6.896,2.56,410.35,0,
2026-03-20 10:00:00,6.9,2.436,407.46,0,
2026-03-20 10:15:00,6.951,2.56,415.74,0,
2026-03-20 10:30:00,6.846,2.533,406.37,0,
2026-03-20 10:45:00,6.825,2.712,399.57,0,
2026-03-20 11:00:00,6.78,2.637,400.97,0,
2026-03-20 11:15:00,6.931,2.496,401.77,0,
2026-03-20 11:30:00,6.872,2.701,410.49,0,
2026-03-20 11:45:00,6.873,2.73,416.88,0,
2026-03-20 12:00:00,7.006,2.777,399.84,0,
2026-03-20 12:15:00,6.867,2.878,404.9,0,
2026-03-20 12:30:00,6.786,2.651,408.46,0,
2026-03-20 12:45:00,6.843,2.864,414.41,0,
2026-03-20 13:00:00,6.806,2.524,405.26,0,
2026-03-20 13:15:00,6.838,2.783,411.0,0,
2026-03-20 13:30:00,6.841,2.776,407.91,0,
2026-03-20 13:45:00,6.836,3.05,419.67,0,
2026-03-20 14:00:00,6.8,2.823,410.19,0,
2026-03-20 14:15:00,6.955,2.95,411.45,0,
2026-03-20 14:30:00,6.896,2.605,410.82,0,
2026-03-20 14:45:00,6.876,2.826,409.32,0,
2026-03-20 15:00:00,6.932,2.759,415.31,0,
2026-03-20 15:15:00,6.925,3.264,407.45,0,
2026-03-20 15:30:00,6.922,2.797,404.69,0,
2026-03-20 15:45:00,6.951,2.91,412.73,0,
2026-03-20 16:00:00,6.932,2.919,417.26,0,
2026-03-20 16:15:00,6.967,2.661,412.37,0,
2026-03-20 16:30:00,6.98,2.818,416.15,0,
2026-03-20 16:45:00,6.96,2.953,411.26,0,
2026-03-20 17:00:00,6.95,2.899,421.14,0,
2026-03-20 17:15:00,7.047,2.534,420.27,0,
2026-03-20 17:30:00,6.957,2.785,418.51,0,
2026-03-20 17:45:00,7.01,3.012,419.89,0,
2026-03-20 18:00:00,7.021,2.935,414.43,0,
2026-03-20 18:15:00,6.979,3.015,415.39,0,
2026-03-20 18:30:00,6.979,2.669,421.08,0,
2026-03-20 18:45:00,7.012,2.993,424.4,0,
2026-03-20 19:00:00,7.014,2.776,425.36,0,
2026-03-20 19:15:00,6.975,3.003,422.41,0,
2026-03-20 19:30:00,7.025,2.744,427.57,0,
2026-03-20 19:45:00,7.08,2.415,430.99,0,
2026-03-20 20:00:00,7.138,2.827,425.65,0,
2026-03-20 20:15:00,7.111,2.61,427.91,0,
2026-03-20 20:30:00,6.961,2.597,426.47,0,
2026-03-20 20:45:00,7.131,2.411,427.41,0,
2026-03-20 21:00:00,7.078,2.847,429.16,0,
2026-03-20 21:15:00,7.135,2.5,435.84,0,
2026-03-20 21:30:00,7.118,2.788,433.18,0,
2026-03-20 21:45:00,7.115,2.461,433.28,0,
2026-03-20 22:00:00,7.125,2.361,428.58,0,
2026-03-20 22:15:00,7.133,2.672,427.17,0,
2026-03-20 22:30:00,7.206,2.437,432.64,0,
2026-03-20 22:45:00,7.141,2.412,436.34,0,
2026-03-20 23:00:00,7.199,2.204,438.48,0,
2026-03-20 23:15:00,7.194,2.303,421.96,0,
2026-03-20 23:30:00,7.182,2.411,441.68,0,
2026-03-20 23:45:00,7.06,2.128,433.64,0,
2026-03-21 00:00:00,7.206,2.219,435.64,0,
2026-03-21 00:15:00,7.127,2.215,425.01,0,
2026-03-21 00:30:00,7.185,2.266,430.95,0,
2026-03-21 00:45:00,7.098,2.458,435.06,0,
2026-03-21 01:00:00,7.086,2.172,426.89,0,
2026-03-21 01:15:00,7.241,2.096,419.81,0,
2026-03-21 01:30:00,7.091,2.595,432.43,0,
2026-03-21 01:45:00,7.192,2.102,430.56,0,
2026-03-21 02:00:00,7.136,2.125,436.16,0,
2026-03-21 02:15:00,7.104,2.088,429.34,0,
2026-03-21 02:30:00,7.117,2.089,429.17,0,
2026-03-21 02:45:00,7.048,2.133,431.81,0,
2026-03-21 03:00:00,7.105,2.252,432.62,0,
2026-03-21 03:15:00,7.045,2.168,425.08,0,
2026-03-21 03:30:00,7.072,2.265,431.08,0,
2026-03-21 03:45:00,7.13,2.257,424.58,0,
2026-03-21 04:00:00,7.088,2.131,426.07,0,
2026-03-21 04:15:00,6.992,2.157,427.99,0,
2026-03-21 04:30:00,7.1,2.27,427.97,0,
2026-03-21 04:45:00,7.048,1.941,425.13,0,
2026-03-21 05:00:00,7.012,2.488,418.78,0,
2026-03-21 05:15:00,7.067,2.044,414.86,0,
2026-03-21 05:30:00,7.011,2.078,420.81,0,
2026-03-21 05:45:00,6.952,1.959,424.67,0,
2026-03-21 06:00:00,7.092,1.976,421.8,0,
2026-03-21 06:15:00,6.989,2.314,420.18,0,
2026-03-21 06:30:00,6.976,2.523,418.41,0,
2026-03-21 06:45:00,6.95,2.114,418.9,0,
2026-03-21 07:00:00,7.02,2.269,412.92,0,
2026-03-21 07:15:00,6.926,2.269,419.26,0,
2026-03-21 07:30:00,6.865,2.407,418.79,0,
2026-03-21 07:45:00,6.9,2.611,413.27,0,
2026-03-21 08:00:00,6.991,2.528,415.75,0,
2026-03-21 08:15:00,6.958,2.287,406.47,0,
2026-03-21 08:30:00,6.896,2.426,413.42,0,
2026-03-21 08:45:00,6.97,2.466,411.56,0,
2026-03-21 09:00:00,6.931,2.393,416.55,0,
2026-03-21 09:15:00,6.874,2.258,410.18,0,
2026-03-21 09:30:00,6.873,2.328,413.95,0,
